offline_time1,online_time1,offline_time2,online_time2,union_time,intersection_time,ai,bi,ai_prime,bi_prime,ci,di
0.274,1.455,0.279,0.905,0.338,0.231,198,33,198,33,264,0
0.297,2.063,0.289,1.431,0.51,0.334,198,198,198,198,264,99
0.293,2.254,0.291,0.998,0.446,0.3,198,66,198,66,264,132
0.294,2.567,0.309,1.215,0.55,0.356,198,132,198,132,264,231
0.277,2.13,0.281,1.208,0.487,0.312,198,132,198,132,264,132
0.273,1.863,0.283,1.213,0.451,0.298,198,132,198,132,264,66
0.279,2.475,0.284,1.428,0.573,0.358,198,198,198,198,264,198
0.289,2.161,0.281,1.317,0.505,0.323,198,165,198,165,264,132
0.278,1.758,0.282,1.099,0.367,0.223,198,99,198,99,264,99
0.226,1.155,0.225,0.609,0.256,0.174,198,0,198,0,264,0
0.228,1.768,0.233,1.082,0.42,0.256,198,165,198,165,264,132
0.399,1.517,0.335,1.016,0.352,0.246,198,99,198,99,264,66
0.251,2.578,0.238,1.172,0.48,0.308,198,198,198,198,264,198
0.228,1.726,0.23,0.904,0.384,0.239,198,99,198,99,264,132
0.224,1.464,0.24,0.818,0.345,0.206,198,66,198,66,264,66
0.23,1.169,0.23,0.612,0.26,0.18,198,0,198,0,264,0
0.226,1.448,0.247,0.727,0.312,0.223,198,33,198,33,264,66
0.265,2.388,0.288,1.112,0.494,0.31,198,165,198,165,264,264
0.251,1.515,0.234,0.909,0.347,0.255,198,99,198,99,264,66
0.24,2.447,0.266,1.507,0.592,0.38,198,297,198,297,264,264
0.439,1.2,0.234,0.719,0.275,0.196,198,33,198,33,264,0
0.233,1.829,0.237,1.084,0.418,0.382,198,165,198,165,264,99
0.234,1.702,0.307,1,0.433,0.239,198,132,198,132,264,99
0.23,1.548,0.233,0.994,0.365,0.27,198,132,198,132,264,66
0.297,1.869,0.281,1.221,0.444,0.314,198,132,198,132,264,66
0.268,1.764,0.303,1.78,0.391,0.252,198,33,198,33,264,66
0.287,1.899,0.299,1.193,0.428,0.271,198,99,198,99,264,66
0.234,2.245,0.241,1.084,0.535,0.351,198,165,198,165,264,231
0.232,1.614,0.234,0.905,0.349,0.23,198,99,198,99,264,66
0.241,1.303,0.24,0.618,0.274,0.205,198,0,198,0,264,33
0.246,1.174,0.235,0.61,0.26,0.178,198,0,198,0,264,0
0.235,1.731,0.246,0.816,0.417,0.27,198,66,198,66,264,99
0.269,1.541,0.274,0.802,0.327,0.213,198,0,198,0,264,0
0.335,1.644,0.275,0.884,0.359,0.232,198,33,198,33,264,33
0.284,1.407,0.275,0.744,0.312,0.212,198,0,198,0,264,0
0.408,2.028,0.367,1.224,0.815,0.234,198,0,198,0,264,33
0.283,2.09,0.279,0.883,0.432,0.362,198,33,198,33,264,33
0.346,1.457,0.291,0.752,0.346,0.229,198,0,198,0,264,0
0.273,1.414,0.275,0.823,0.314,0.213,198,0,198,0,264,0
0.261,1.804,0.237,0.919,0.385,0.266,198,99,198,99,264,132
0.225,1.372,0.249,0.816,0.315,0.209,198,66,198,66,264,33
0.227,1.159,0.225,0.616,0.256,0.174,198,0,198,0,264,0
0.221,1.308,0.229,0.644,0.279,0.191,198,0,198,0,264,33
0.322,1.596,0.265,0.753,0.363,0.238,198,33,198,33,264,33
0.299,1.73,0.288,0.759,0.362,0.255,198,0,198,0,264,66
0.277,1.72,0.282,0.755,0.44,0.261,198,0,198,0,264,33
0.287,1.415,0.283,0.752,0.315,0.215,198,0,198,0,264,0
0.281,1.645,0.281,0.996,0.387,0.252,198,66,198,66,264,33
0.286,1.832,0.284,1.075,0.389,0.254,198,66,198,66,264,33
0.274,1.414,0.277,0.747,0.315,0.215,198,0,198,0,264,0
0.273,1.65,0.273,0.998,0.377,0.271,198,66,198,66,264,33
0.268,1.608,0.274,0.883,0.361,0.235,198,33,198,33,264,33
0.279,1.458,0.294,0.877,0.337,0.235,198,33,198,33,264,0
0.272,1.802,0.275,0.889,0.515,0.283,198,33,198,33,264,33
0.282,1.598,0.276,0.884,0.358,0.234,198,33,198,33,264,33
0.275,1.642,0.276,0.995,0.382,0.255,198,66,198,66,264,33
0.272,1.407,0.315,0.774,0.313,0.212,198,0,198,0,264,0
0.301,1.408,0.276,0.744,0.312,0.214,198,0,198,0,264,0
0.269,1.449,0.272,0.746,0.313,0.212,198,0,198,0,264,0
0.276,1.572,0.278,0.889,0.315,0.213,198,0,198,0,264,0
0.382,1.42,0.305,0.747,0.319,0.215,198,0,198,0,264,0
0.275,1.444,0.293,0.746,0.315,0.226,198,0,198,0,264,0
0.271,1.802,0.318,0.787,0.445,0.215,198,0,198,0,264,0
0.275,1.598,0.275,0.889,0.361,0.232,198,33,198,33,264,33
0.267,1.417,0.272,0.744,0.317,0.215,198,0,198,0,264,0
0.263,0.42,0.357,0.355,0.102,0.083,33,33,33,33,66,0
0.279,1.436,0.277,0.783,0.318,0.222,33,165,33,165,66,198
0.271,1.141,0.274,0.778,0.278,0.183,33,165,33,165,66,132
0.268,1,0.276,0.596,0.205,0.142,33,99,33,99,66,99
0.267,0.581,0.275,0.346,0.122,0.105,33,33,33,33,66,33
0.269,0.95,0.273,0.668,0.235,0.144,33,132,33,132,66,99
0.271,0.819,0.281,0.671,0.212,0.144,33,132,33,132,66,66
0.272,0.375,0.294,0.205,0.078,0.066,33,0,33,0,66,0
0.28,1.458,0.281,0.777,0.323,0.183,33,165,33,165,66,198
0.285,1.186,0.281,0.777,0.279,0.168,33,198,33,198,66,198
0.223,0.735,0.231,0.457,0.169,0.1,33,99,33,99,66,99
0.225,1.444,0.232,0.457,0.205,0.137,33,99,33,99,66,198
0.347,1.326,0.332,0.578,0.286,0.165,33,132,33,132,66,231
0.227,0.527,0.222,0.458,0.134,0.105,33,99,33,99,66,33
0.216,0.577,0.221,0.279,0.115,0.084,33,33,33,33,66,66
0.215,0.41,0.221,0.298,0.094,0.086,33,33,33,33,66,0
0.268,1.077,0.274,0.885,0.27,0.185,33,198,33,198,66,99
0.281,1.104,0.278,0.448,0.209,0.142,33,66,33,66,66,132
0.275,1.521,0.281,0.673,0.316,0.2,33,132,33,132,66,231
0.265,1.323,0.293,0.665,0.252,0.16,33,132,33,132,66,132
0.282,0.665,0.271,0.658,0.172,0.116,33,132,33,132,66,66
0.219,1.23,0.238,0.726,0.279,0.211,33,198,33,198,66,198
0.224,0.909,0.226,0.637,0.222,0.132,33,165,33,165,66,132
0.218,0.767,0.265,0.517,0.187,0.103,33,99,33,99,66,99
0.223,0.324,0.217,0.163,0.066,0.052,33,0,33,0,66,0
0.223,0.924,0.224,0.637,0.223,0.145,33,165,33,165,66,132
0.218,0.667,0.223,0.458,0.172,0.117,33,99,33,99,66,66
0.241,1.354,0.235,0.73,0.351,0.266,33,198,33,198,66,198
0.838,1.053,0.275,0.568,0.232,0.141,33,99,33,99,66,132
0.264,0.743,0.275,0.447,0.161,0.12,33,66,33,66,66,66
0.268,0.371,0.274,0.201,0.074,0.063,33,0,33,0,66,0
0.267,0.718,0.28,0.339,0.138,0.122,33,33,33,33,66,66
0.277,1.759,0.287,0.772,0.358,0.22,33,165,33,165,66,264
0.321,0.639,0.33,0.535,0.154,0.1,33,99,33,99,66,66
0.24,2.443,0.232,0.994,0.447,0.245,33,297,33,297,66,264
0.223,0.337,0.234,0.272,0.079,0.068,33,33,33,33,66,0
0.221,0.868,0.226,0.636,0.187,0.167,33,165,33,165,66,99
0.228,0.827,0.233,0.547,0.241,0.119,33,132,33,132,66,99
0.251,0.667,0.225,0.55,0.169,0.117,33,132,33,132,66,66
0.27,0.867,0.278,0.664,0.207,0.161,33,132,33,132,66,66
0.279,0.719,0.338,0.5,0.144,0.103,33,33,33,33,66,66
0.29,0.768,0.279,0.557,0.184,0.122,33,99,33,99,66,66
1.799,1.739,0.28,0.777,0.459,0.277,33,165,33,165,66,231
0.293,0.639,0.271,0.567,0.149,0.101,33,99,33,99,66,66
0.217,0.437,0.222,0.171,0.077,0.068,33,0,33,0,66,33
0.213,0.306,0.219,0.162,0.06,0.052,33,0,33,0,66,0
0.217,0.769,0.224,0.372,0.152,0.1,33,66,33,66,66,99
0.218,0.302,0.219,0.162,0.06,0.052,33,0,33,0,66,0
0.215,0.453,0.22,0.278,0.096,0.068,33,33,33,33,66,33
0.216,0.311,0.218,0.165,0.06,0.052,33,0,33,0,66,0
0.259,0.505,0.236,0.179,0.084,0.071,33,0,33,0,66,33
0.221,0.452,0.225,0.279,0.097,0.068,33,33,33,33,66,33
0.227,0.303,0.227,0.168,0.06,0.052,33,0,33,0,66,0
0.283,0.303,0.227,0.167,0.061,0.051,33,0,33,0,66,0
0.263,1.067,0.275,0.556,0.229,0.162,33,99,33,99,66,132
0.267,0.593,0.278,0.448,0.141,0.102,33,66,33,66,66,33
0.266,0.368,0.27,0.197,0.074,0.063,33,0,33,0,66,0
0.267,0.702,0.358,0.22,0.114,0.083,33,0,33,0,66,33
0.279,0.55,0.274,0.34,0.118,0.082,33,33,33,33,66,33
0.266,0.688,0.372,0.214,0.121,0.102,33,0,33,0,66,66
0.261,0.761,0.27,0.208,0.29,0.084,33,0,33,0,66,33
0.265,0.373,0.267,0.198,0.078,0.064,33,0,33,0,66,0
0.429,0.635,0.294,0.455,0.181,0.103,33,66,33,66,66,33
0.267,0.728,0.269,0.448,0.174,0.204,33,66,33,66,66,33
0.324,0.372,0.836,0.201,0.074,0.065,33,0,33,0,66,0
0.272,1.164,0.321,0.382,0.142,0.138,33,66,33,66,66,33
0.279,0.556,0.295,0.343,0.118,0.083,33,33,33,33,66,33
0.413,0.432,0.489,0.891,0.108,0.082,33,33,33,33,66,0
0.325,0.563,0.337,0.358,0.12,0.086,33,33,33,33,66,33
0.265,0.558,0.268,0.378,0.119,0.082,33,33,33,33,66,33
0.494,0.663,0.321,0.443,0.149,0.142,33,66,33,66,66,33
0.283,0.368,0.287,0.216,0.074,0.063,33,0,33,0,66,0
0.26,0.663,0.266,0.197,0.074,0.341,33,0,33,0,66,0
0.901,0.369,0.277,0.201,0.074,0.063,33,0,33,0,66,0
0.299,0.367,0.394,0.211,0.072,0.063,33,0,33,0,66,0
0.266,0.377,0.342,0.205,0.078,0.066,33,0,33,0,66,0
0.261,0.366,0.277,0.198,0.073,0.063,33,0,33,0,66,0
0.264,0.374,0.271,0.199,0.077,0.066,33,0,33,0,66,0
0.262,0.561,0.267,0.346,0.122,0.086,33,33,33,33,66,33
0.263,0.376,0.267,0.2,0.076,0.066,33,0,33,0,66,0
0.305,1.131,0.275,0.77,0.271,0.179,33,165,33,165,0,198
0.267,0.851,0.274,0.765,0.228,0.16,33,165,33,165,0,132
0.533,0.653,0.273,0.56,0.168,0.105,33,99,33,99,0,99
0.268,0.272,0.268,0.334,0.072,0.064,33,33,33,33,0,33
0.264,0.634,0.27,0.657,0.181,0.099,33,132,33,132,0,99
0.268,0.51,0.268,0.659,0.163,0.102,33,132,33,132,0,66
0.262,0.063,0.273,0.233,0.028,0.021,33,0,33,0,0,0
0.27,1.097,0.334,0.768,0.276,0.14,33,165,33,165,0,198
0.275,1.132,0.275,0.878,0.293,0.16,33,198,33,198,0,198
0.269,0.583,0.269,0.543,0.157,0.079,33,99,33,99,0,99
0.266,1.089,0.271,0.567,0.263,0.142,33,99,33,99,0,198
0.278,1.216,0.273,0.658,0.269,0.16,33,132,33,132,0,231
0.267,0.339,0.264,0.55,0.12,0.083,33,99,33,99,0,33
0.262,0.407,0.276,0.334,0.098,0.064,33,33,33,33,0,66
0.273,0.103,0.268,0.321,0.049,0.041,33,33,33,33,0,0
0.289,0.727,0.271,0.9,0.229,0.141,33,198,33,198,0,99
0.266,0.72,0.272,0.436,0.16,0.101,33,66,33,66,0,132
0.267,1.218,0.281,0.66,0.271,0.16,33,132,33,132,0,231
0.268,0.779,0.27,0.659,0.203,0.118,33,132,33,132,0,132
0.266,0.575,0.268,0.655,0.217,0.115,33,132,33,132,0,66
0.282,1.131,0.289,0.906,0.292,0.157,33,198,33,198,0,198
0.279,0.804,0.291,0.764,0.226,0.118,33,165,33,165,0,132
0.267,0.589,0.271,0.546,0.16,0.079,33,99,33,99,0,99
0.26,0.062,0.266,0.186,0.027,0.021,33,0,33,0,0,0
0.266,0.801,0.272,0.763,0.225,0.117,33,165,33,165,0,132
0.269,0.479,0.267,0.547,0.137,0.099,33,99,33,99,0,66
0.271,1.143,0.273,0.871,0.29,0.176,33,198,33,198,0,198
0.266,0.74,0.272,0.545,0.181,0.099,33,99,33,99,0,132
0.264,0.475,0.268,0.459,0.145,0.06,33,66,33,66,0,66
0.279,0.061,0.273,0.186,0.027,0.021,33,0,33,0,0,0
0.272,0.415,0.275,0.328,0.094,0.079,33,33,33,33,0,66
0.278,1.383,0.282,0.764,0.313,0.176,33,165,33,165,0,264
0.275,0.458,0.276,0.545,0.137,0.079,33,99,33,99,0,66
0.301,1.554,0.287,1.201,0.405,0.254,33,297,33,297,0,264
0.267,0.104,0.265,0.317,0.05,0.041,33,33,33,33,0,0
0.271,0.675,0.269,0.763,0.205,0.118,33,165,33,165,0,99
0.268,0.631,0.268,0.654,0.181,0.099,33,132,33,132,0,99
0.267,0.533,0.268,0.673,0.167,0.099,33,132,33,132,0,66
0.28,0.519,0.268,0.653,0.159,0.118,33,132,33,132,0,66
0.263,0.396,0.272,0.328,0.094,0.06,33,33,33,33,0,66
0.273,0.458,0.269,0.545,0.138,0.079,33,99,33,99,0,66
0.276,1.299,0.283,0.761,0.3,0.215,33,165,33,165,0,231
0.288,0.46,0.271,0.547,0.139,0.079,33,99,33,99,0,66
0.297,0.227,0.276,0.202,0.052,0.04,33,0,33,0,0,33
0.263,0.06,0.268,0.185,0.027,0.021,33,0,33,0,0,0
0.269,0.565,0.275,0.435,0.137,0.079,33,66,33,66,0,99
0.265,0.06,0.268,0.184,0.027,0.021,33,0,33,0,0,0
0.265,0.247,0.272,0.326,0.072,0.041,33,33,33,33,0,33
0.268,0.061,0.267,0.186,0.026,0.021,33,0,33,0,0,0
0.265,0.224,0.271,0.196,0.051,0.04,33,0,33,0,0,33
0.269,0.246,0.27,0.327,0.072,0.041,33,33,33,33,0,33
0.267,0.061,0.27,0.186,0.027,0.021,33,0,33,0,0,0
0.267,0.061,0.269,0.185,0.027,0.021,33,0,33,0,0,0
0.271,0.756,0.283,0.546,0.179,0.118,33,99,33,99,0,132
0.271,0.29,0.308,0.445,0.096,0.06,33,66,33,66,0,33
0.353,0.062,0.269,0.194,0.027,0.021,33,0,33,0,0,0
0.265,0.189,0.491,0.202,0.04,0.029,33,0,33,0,0,33
0.315,0.195,0.343,0.282,0.054,0.028,33,33,33,33,0,33
0.306,0.371,0.268,0.203,0.07,0.061,33,0,33,0,0,66
0.266,0.22,0.276,0.194,0.049,0.041,33,0,33,0,0,33
0.26,0.059,0.266,0.184,0.027,0.021,33,0,33,0,0,0
0.33,0.228,0.325,0.371,0.072,0.042,33,66,33,66,0,33
0.338,0.291,0.333,0.446,0.094,0.061,33,66,33,66,0,33
0.269,0.103,0.328,0.192,0.028,0.061,33,0,33,0,0,0
0.273,0.358,0.274,0.465,0.097,0.08,33,66,33,66,0,33
0.27,0.246,0.272,0.327,0.073,0.04,33,33,33,33,0,33
0.265,0.103,0.268,0.332,0.05,0.04,33,33,33,33,0,0
0.291,0.349,0.273,0.432,0.073,0.041,33,33,33,33,0,33
0.27,0.319,0.375,0.342,0.071,0.085,33,33,33,33,0,33
0.389,0.293,0.445,0.576,0.097,0.06,33,66,33,66,0,33
0.324,0.072,0.346,0.198,0.037,0.016,33,0,33,0,0,0
0.299,0.081,0.269,0.189,0.028,0.039,33,0,33,0,0,0
0.321,0.062,0.267,0.189,0.027,0.021,33,0,33,0,0,0
0.311,0.062,0.266,0.19,0.028,0.021,33,0,33,0,0,0
0.263,0.063,0.48,0.193,0.028,0.021,33,0,33,0,0,0
0.269,0.066,0.268,0.232,0.028,0.021,33,0,33,0,0,0
0.267,0.061,0.268,0.185,0.028,0.02,33,0,33,0,0,0
0.267,0.247,0.274,0.328,0.072,0.041,33,33,33,33,0,33
0.399,0.113,0.271,0.269,0.035,0.021,33,0,33,0,0,0
0.291,1.934,0.351,1.122,0.446,0.37,165,165,165,165,198,132
0.288,1.628,0.286,0.994,0.378,0.248,165,99,165,99,198,99
0.427,1.918,0.316,0.79,0.318,0.218,165,33,165,33,198,33
0.29,1.752,0.279,1.104,0.469,0.247,165,132,165,132,198,99
0.282,1.574,0.276,1.363,0.436,0.238,165,132,165,132,198,66
0.758,1.187,0.295,0.639,0.265,0.252,165,0,165,0,198,0
0.279,2.207,0.286,1.224,0.581,0.295,165,165,165,165,198,198
0.313,2.177,0.285,1.5,0.534,0.313,165,198,165,198,198,198
0.279,1.65,0.281,0.995,0.378,0.271,165,99,165,99,198,99
0.34,2.114,0.297,1.051,0.442,0.287,165,99,165,99,198,198
0.276,2.314,0.463,1.56,0.498,0.367,165,132,165,132,198,231
0.317,1.396,0.28,1.034,0.38,0.228,165,99,165,99,198,33
0.275,1.416,0.276,1.47,0.309,0.208,165,33,165,33,198,66
0.273,1.799,0.272,0.763,0.275,0.188,165,33,165,33,198,0
0.295,1.788,0.283,1.343,0.491,0.292,165,198,165,198,198,99
0.282,1.99,0.288,0.893,0.57,0.302,165,66,165,66,198,132
0.28,2.292,0.286,1.146,0.486,0.316,165,132,165,132,198,231
0.324,1.809,0.322,1.158,0.422,0.274,165,132,165,132,198,132
0.459,1.533,0.291,1.31,0.379,0.251,165,132,165,132,198,66
0.544,2.31,0.285,1.831,0.531,0.447,165,198,165,198,198,198
0.286,1.874,0.284,1.214,0.444,0.274,165,165,165,165,198,132
0.306,1.626,0.281,0.993,0.383,0.231,165,99,165,99,198,99
0.27,1.107,0.272,0.63,0.272,0.173,165,0,165,0,198,0
0.478,1.843,0.313,1.291,0.452,0.274,165,165,165,165,198,132
0.278,1.51,0.28,0.997,0.358,0.257,165,99,165,99,198,66
0.278,2.194,0.283,1.363,0.515,0.329,165,198,165,198,198,198
0.293,1.767,0.284,0.996,0.402,0.251,165,99,165,99,198,132
0.279,1.719,0.28,0.888,0.381,0.211,165,66,165,66,198,66
0.286,1.082,0.281,0.638,0.245,0.17,165,0,165,0,198,0
0.278,1.443,0.281,0.78,0.317,0.229,165,33,165,33,198,66
0.284,2.552,0.322,1.229,0.551,0.354,165,165,165,165,198,264
0.298,1.504,0.288,0.996,0.358,0.23,165,99,165,99,198,66
0.32,2.656,0.286,1.646,0.628,0.418,165,297,165,297,198,264
0.303,1.13,0.302,0.772,0.266,0.194,165,33,165,33,198,0
0.285,1.723,0.284,1.211,0.421,0.301,165,165,165,165,198,99
0.287,1.668,0.286,1.105,0.406,0.25,165,132,165,132,198,99
0.289,1.536,0.304,1.103,0.385,0.254,165,132,165,132,198,66
0.279,1.657,0.274,1.12,0.389,0.274,165,132,165,132,198,66
0.278,1.421,0.279,0.779,0.315,0.209,165,33,165,33,198,66
0.273,1.486,0.276,0.995,0.362,0.227,165,99,165,99,198,66
0.276,2.325,0.282,1.252,0.505,0.37,165,165,165,165,198,231
0.282,1.487,0.295,0.993,0.363,0.227,165,99,165,99,198,66
0.268,1.381,0.276,0.646,0.301,0.188,165,0,165,0,198,33
0.276,1.089,0.274,0.637,0.25,0.171,165,0,165,0,198,0
0.271,1.601,0.277,0.884,0.364,0.232,165,66,165,66,198,99
0.271,1.077,0.269,0.643,0.245,0.167,165,0,165,0,198,0
0.269,1.263,0.283,0.775,0.29,0.188,165,33,165,33,198,33
0.276,1.079,0.278,0.631,0.242,0.168,165,0,165,0,198,0
0.278,1.28,0.297,0.647,0.268,0.187,165,0,165,0,198,33
0.282,1.262,0.285,0.78,0.29,0.187,165,33,165,33,198,33
0.27,1.076,0.274,0.632,0.244,0.167,165,0,165,0,198,0
0.267,1.078,0.27,0.632,0.243,0.171,165,0,165,0,198,0
0.272,1.81,0.278,1.031,0.404,0.277,165,99,165,99,198,132
0.281,1.341,0.274,0.916,0.316,0.24,165,66,165,66,198,33
1.691,1.146,0.294,0.642,0.246,0.23,165,0,165,0,198,0
0.269,1.216,0.273,0.671,0.274,0.191,165,0,165,0,198,33
0.274,1.305,0.297,0.774,0.305,0.187,165,33,165,33,198,33
0.274,1.197,0.344,0.652,0.239,0.17,165,0,165,0,198,66
0.219,1.049,0.846,0.612,0.222,0.155,165,0,165,0,198,33
0.23,0.907,0.227,0.52,0.202,0.155,165,0,165,0,198,0
0.223,1.083,0.227,0.726,0.26,0.174,165,66,165,66,198,33
0.225,1.176,0.232,0.726,0.271,0.172,165,66,165,66,198,33
0.242,1.069,0.233,0.521,0.248,0.167,165,0,165,0,198,0
0.278,1.367,0.278,2.065,0.321,0.228,165,66,165,66,198,33
0.273,1.339,0.272,0.811,0.332,0.189,165,33,165,33,198,33
0.291,1.184,0.277,0.762,0.267,0.247,165,33,165,33,198,0
0.333,1.113,0.382,0.788,0.243,0.155,165,33,165,33,198,33
0.226,1.089,0.227,0.636,0.261,0.154,165,33,165,33,198,33
0.25,1.077,0.231,0.778,0.258,0.171,165,66,165,66,198,33
0.223,0.945,0.225,0.52,0.202,0.151,165,0,165,0,198,0
0.224,1.024,0.224,0.573,0.207,0.138,165,0,165,0,198,0
0.219,0.918,0.224,0.521,0.203,0.138,165,0,165,0,198,0
0.234,1.104,0.226,0.625,0.245,0.194,165,0,165,0,198,0
0.286,1.087,0.27,0.679,0.246,0.168,165,0,165,0,198,0
0.271,1.101,0.273,0.632,0.242,0.197,165,0,165,0,198,0
0.272,1.559,0.285,0.635,0.706,0.188,165,0,165,0,198,0
0.283,1.272,0.277,0.777,0.291,0.197,165,33,165,33,198,33
0.284,0.943,0.252,0.527,0.206,0.141,165,0,165,0,198,0
0.224,1.131,0.227,0.815,0.28,0.17,165,99,165,99,132,99
0.23,0.811,0.245,0.697,0.206,0.136,165,33,165,33,132,33
0.247,1.13,0.234,0.905,0.295,0.172,165,132,165,132,132,99
0.229,1.009,0.232,0.907,0.275,0.177,165,132,165,132,132,66
0.224,0.64,0.224,0.523,0.167,0.103,165,0,165,0,132,0
0.234,1.816,0.318,1.205,0.448,0.251,165,165,165,165,132,198
0.29,1.858,0.338,1.326,0.482,0.265,165,198,165,198,132,198
0.285,1.311,0.683,1.103,0.337,0.189,165,99,165,99,132,99
0.275,1.819,0.28,0.998,0.403,0.244,165,99,165,99,132,198
0.28,2.223,0.28,1.334,0.446,0.268,165,132,165,132,132,231
0.277,1.131,0.273,1.031,0.37,0.189,165,99,165,99,132,33
0.289,1.17,0.279,0.777,0.272,0.166,165,33,165,33,132,66
0.288,0.825,0.308,0.764,0.224,0.149,165,33,165,33,132,0
0.287,1.446,0.28,1.32,0.408,0.25,165,198,165,198,132,99
0.283,1.431,0.286,0.887,0.342,0.191,165,66,165,66,132,132
0.306,1.951,0.292,1.161,0.448,0.274,165,132,165,132,132,231
0.299,1.514,0.276,1.104,0.386,0.231,165,132,165,132,132,132
0.274,1.273,0.275,1.1,0.337,0.218,165,132,165,132,132,66
0.285,1.856,0.281,1.322,0.472,0.27,165,198,165,198,132,198
0.275,1.594,0.272,1.213,0.432,0.269,165,165,165,165,132,132
0.281,1.328,0.276,0.998,0.343,0.196,165,99,165,99,132,99
0.275,0.786,0.27,0.637,0.208,0.126,165,0,165,0,132,0
0.314,1.532,0.277,1.215,0.397,0.229,165,165,165,165,132,132
0.276,1.015,0.282,0.995,0.266,0.174,165,99,165,99,132,66
0.237,1.538,0.237,1.086,0.387,0.236,165,198,165,198,132,198
0.229,1.397,0.23,0.822,0.35,0.171,165,99,165,99,132,132
0.274,0.949,0.232,0.735,0.249,0.139,165,66,165,66,132,66
0.233,0.648,0.244,0.525,0.171,0.104,165,0,165,0,132,0
0.226,0.941,0.237,0.645,0.226,0.155,165,33,165,33,132,66
0.226,2.133,0.233,1.155,0.5,0.291,165,165,165,165,132,264
0.283,1.192,0.275,0.994,0.317,0.195,165,99,165,99,132,66
0.284,2.346,0.283,1.643,0.647,0.373,165,297,165,297,132,264
0.281,0.827,0.28,0.77,0.225,0.151,165,33,165,33,132,0
0.296,1.401,0.277,1.214,0.387,0.228,165,165,165,165,132,99
0.273,1.35,0.274,1.099,0.357,0.209,165,132,165,132,132,99
0.272,1.228,0.308,1.259,0.338,0.208,165,132,165,132,132,66
0.276,1.253,0.273,1.103,0.339,0.234,165,132,165,132,132,66
0.271,1.142,0.273,0.825,0.283,0.172,165,33,165,33,132,66
0.289,1.192,0.284,0.997,0.321,0.189,165,99,165,99,132,66
0.309,2.05,0.289,1.215,0.465,0.326,165,165,165,165,132,231
0.281,0.966,0.278,0.941,0.258,0.152,165,99,165,99,132,66
0.226,0.773,0.227,0.529,0.185,0.121,165,0,165,0,132,33
0.225,0.639,0.227,0.52,0.168,0.103,165,0,165,0,132,0
0.23,1.069,0.229,0.725,0.258,0.153,165,66,165,66,132,99
0.229,0.642,0.234,0.57,0.169,0.104,165,0,165,0,132,0
0.232,0.79,0.222,0.637,0.203,0.12,165,33,165,33,132,33
0.221,0.716,0.23,0.52,0.202,0.126,165,0,165,0,132,0
0.275,0.942,0.279,0.643,0.226,0.149,165,0,165,0,132,33
0.28,0.999,0.279,0.773,0.254,0.149,165,33,165,33,132,33
0.342,0.788,0.273,0.642,0.208,0.129,165,0,165,0,132,0
0.274,1.132,0.276,0.631,0.205,0.126,165,0,165,0,132,0
0.291,1.334,0.348,0.997,0.29,0.186,165,99,165,99,132,132
0.228,0.911,0.231,0.727,0.284,0.162,165,66,165,66,132,33
0.451,1.254,0.415,0.567,0.175,0.106,165,0,165,0,132,0
0.261,0.774,0.234,0.533,0.187,0.12,165,0,165,0,132,33
0.226,1.048,0.227,0.829,0.209,0.239,165,33,165,33,132,33
0.261,0.898,0.242,0.56,0.205,0.136,165,0,165,0,132,66
0.501,0.907,0.259,1.096,0.229,0.148,165,0,165,0,132,33
0.277,0.747,0.275,0.631,0.157,0.114,165,0,165,0,132,0
0.442,1.013,0.284,0.972,0.271,0.168,165,66,165,66,132,33
0.278,1.115,0.276,1.183,0.351,0.168,165,66,165,66,132,33
0.277,0.877,0.271,0.635,0.304,0.126,165,0,165,0,132,0
0.454,0.85,0.328,1.05,0.224,0.156,165,66,165,66,132,33
0.229,1.001,0.228,0.637,0.206,0.12,165,33,165,33,132,33
0.262,0.683,0.223,0.629,0.189,0.122,165,33,165,33,132,0
0.223,1.646,0.223,0.651,0.272,0.132,165,33,165,33,132,33
0.278,0.792,0.304,0.642,0.205,0.12,165,33,165,33,132,33
0.222,1.029,0.219,1.557,0.288,0.167,165,66,165,66,132,33
0.278,0.814,0.269,0.632,0.254,0.092,165,0,165,0,132,0
0.727,0.784,0.284,0.736,0.204,0.126,165,0,165,0,132,0
0.27,1.074,0.277,0.633,0.206,0.126,165,0,165,0,132,0
0.291,0.787,0.332,0.671,0.205,0.126,165,0,165,0,132,0
0.275,0.869,0.272,0.74,0.231,0.129,165,0,165,0,132,0
0.327,0.778,0.268,0.638,0.204,0.126,165,0,165,0,132,0
0.264,0.787,0.267,0.642,0.208,0.125,165,0,165,0,132,0
0.271,1.096,0.273,0.779,0.382,0.147,165,33,165,33,132,33
0.287,0.779,0.422,0.683,0.204,0.125,165,0,165,0,132,0
0.27,0.767,0.273,0.598,0.184,0.124,99,33,99,33,99,33
0.273,1.184,0.276,0.915,0.293,0.173,99,132,99,132,99,99
0.282,1.082,0.278,0.882,0.272,0.163,99,132,99,132,99,66
0.42,0.569,0.375,0.419,0.142,0.087,99,0,99,0,99,0
0.292,1.604,0.277,1.019,0.382,0.211,99,165,99,165,99,198
0.319,1.336,0.28,1.07,0.33,0.183,99,198,99,198,99,198
0.226,0.895,0.227,0.641,0.222,0.118,99,99,99,99,99,99
0.222,1.356,0.232,0.638,0.282,0.166,99,99,99,99,99,198
