offline_time1,online_time1,offline_time2,online_time2,union_time,intersection_time,ai,bi,ai_prime,bi_prime,ci,di
0.145,0.516,0.148,0.358,0.121,0.09,99,66,99,66,132,33
0.146,0.528,0.149,0.358,0.12,0.1,99,66,99,66,132,33
0.143,0.517,0.149,0.302,0.11,0.079,99,33,99,33,132,33
0.148,0.418,0.147,0.295,0.098,0.079,99,33,99,33,132,0
0.145,0.495,0.146,0.301,0.109,0.079,99,33,99,33,132,33
0.145,0.493,0.146,0.316,0.109,0.078,99,33,99,33,132,33
0.145,0.515,0.149,0.358,0.12,0.09,99,66,99,66,132,33
0.163,0.492,0.148,0.302,0.108,0.079,99,33,99,33,132,33
0.151,1.135,0.173,0.888,0.298,0.18,33,429,33,429,33,330
0.157,0.398,0.148,0.311,0.097,0.054,33,99,33,99,33,99
0.144,0.379,0.147,0.24,0.085,0.043,33,66,33,66,33,99
0.153,0.608,0.164,0.664,0.186,0.139,33,297,33,297,33,99
0.187,0.679,0.176,0.975,0.235,0.138,33,396,33,396,33,132
0.151,0.51,0.149,0.364,0.14,0.064,33,132,33,132,33,132
0.174,0.906,0.164,0.712,0.238,0.127,33,330,33,330,33,264
0.148,0.538,0.154,0.475,0.144,0.085,33,198,33,198,33,132
0.144,0.217,0.143,0.181,0.05,0.022,33,33,33,33,33,33
0.149,0.85,0.15,0.488,0.192,0.116,33,198,33,198,33,264
0.143,0.294,0.147,0.182,0.062,0.043,33,33,33,33,33,66
0.143,0.125,0.143,0.177,0.038,0.022,33,33,33,33,33,0
0.148,0.692,0.15,0.416,0.156,0.096,33,165,33,165,33,198
0.148,0.513,0.148,0.416,0.132,0.075,33,165,33,165,33,132
0.154,0.399,0.148,0.3,0.097,0.053,33,99,33,99,33,99
0.143,0.211,0.146,0.181,0.049,0.032,33,33,33,33,33,33
0.144,0.417,0.159,0.363,0.108,0.053,33,132,33,132,33,99
0.154,0.341,0.152,0.367,0.096,0.054,33,132,33,132,33,66
0.145,0.23,0.149,0.247,0.064,0.032,33,66,33,66,33,33
0.151,0.653,0.151,0.419,0.156,0.075,33,165,33,165,33,198
0.152,0.686,0.149,0.483,0.167,0.085,33,198,33,198,33,198
0.148,0.39,0.154,0.302,0.097,0.043,33,99,33,99,33,99
0.151,0.629,0.152,0.3,0.132,0.074,33,99,33,99,33,198
0.151,0.724,0.169,0.375,0.155,0.085,33,132,33,132,33,231
0.158,0.248,0.153,0.299,0.076,0.043,33,99,33,99,33,33
0.154,0.282,0.164,0.186,0.061,0.033,33,33,33,33,33,66
0.152,0.124,0.153,0.177,0.038,0.021,33,33,33,33,33,0
0.155,0.454,0.154,0.475,0.133,0.074,33,198,33,198,33,99
0.153,0.472,0.156,0.241,0.096,0.053,33,66,33,66,33,132
0.155,0.725,0.16,0.375,0.158,0.085,33,132,33,132,33,231
0.16,0.49,0.149,0.359,0.12,0.064,33,132,33,132,33,132
0.147,0.341,0.149,0.397,0.097,0.054,33,132,33,132,33,66
0.148,0.675,0.156,0.478,0.167,0.085,33,198,33,198,33,198
0.149,0.503,0.149,0.419,0.131,0.064,33,165,33,165,33,132
0.147,0.39,0.146,0.301,0.097,0.042,33,99,33,99,33,99
0.152,0.503,0.147,0.422,0.131,0.064,33,165,33,165,33,132
0.151,0.33,0.147,0.299,0.088,0.053,33,99,33,99,33,66
0.146,0.426,0.147,0.357,0.108,0.053,33,132,33,132,33,99
0.156,0.689,0.149,0.481,0.171,0.095,33,198,33,198,33,198
0.143,0.47,0.148,0.303,0.108,0.054,33,99,33,99,33,132
0.144,0.297,0.147,0.24,0.076,0.032,33,66,33,66,33,66
0.146,0.294,0.164,0.242,0.074,0.032,33,66,33,66,33,66
0.15,0.296,0.146,0.2,0.062,0.043,33,33,33,33,33,66
0.145,0.813,0.16,0.417,0.178,0.095,33,165,33,165,33,264
0.143,0.202,0.143,0.184,0.05,0.022,33,33,33,33,33,33
0.145,0.328,0.147,0.314,0.084,0.043,33,99,33,99,33,66
0.146,0.906,0.151,0.662,0.226,0.137,33,297,33,297,33,264
0.143,0.294,0.148,0.241,0.073,0.033,33,66,33,66,33,66
0.142,0.125,0.147,0.178,0.038,0.022,33,33,33,33,33,0
0.159,0.211,0.144,0.19,0.05,0.022,33,33,33,33,33,33
0.167,0.443,0.163,0.416,0.123,0.064,33,165,33,165,33,99
0.143,0.407,0.15,0.358,0.108,0.053,33,132,33,132,33,99
0.156,0.342,0.144,0.362,0.1,0.053,33,132,33,132,33,66
0.145,0.351,0.144,0.367,0.097,0.064,33,132,33,132,33,66
0.142,0.285,0.148,0.185,0.062,0.032,33,33,33,33,33,66
0.152,0.316,0.176,0.299,0.086,0.042,33,99,33,99,33,66
0.151,0.783,0.152,0.421,0.169,0.119,33,165,33,165,33,231
0.149,0.397,0.163,0.299,0.096,0.053,33,99,33,99,33,99
0.159,0.322,0.156,0.306,0.087,0.046,33,99,33,99,33,66
0.145,0.382,0.15,0.24,0.093,0.042,33,66,33,66,33,99
0.148,0.205,0.149,0.186,0.05,0.022,33,33,33,33,33,33
0.145,0.201,0.16,0.194,0.05,0.021,33,33,33,33,33,33
0.149,0.48,0.151,0.314,0.108,0.064,33,99,33,99,33,132
0.161,0.223,0.149,0.24,0.062,0.032,33,66,33,66,33,33
0.155,0.201,0.148,0.182,0.05,0.022,33,33,33,33,33,33
0.146,0.223,0.149,0.24,0.061,0.032,33,66,33,66,33,33
0.15,0.23,0.148,0.243,0.061,0.032,33,66,33,66,33,33
0.146,0.232,0.157,0.243,0.061,0.042,33,66,33,66,33,33
0.152,0.211,0.153,0.184,0.05,0.021,33,33,33,33,33,33
0.152,0.124,0.155,0.179,0.038,0.022,33,33,33,33,33,0
0.151,0.202,0.153,0.181,0.051,0.022,33,33,33,33,33,33
0.152,0.201,0.158,0.185,0.05,0.022,33,33,33,33,33,33
0.177,0.25,0.154,0.246,0.062,0.032,33,66,33,66,33,33
0.152,0.2,0.162,0.188,0.049,0.022,33,33,33,33,33,33
0.169,1.375,0.166,1.004,0.348,0.239,429,99,429,99,330,99
0.159,1.329,0.152,0.962,0.333,0.221,429,66,429,66,330,99
0.156,1.487,0.152,1.368,0.414,0.297,429,297,429,297,330,99
0.159,1.627,0.162,1.551,0.462,0.32,429,396,429,396,330,132
0.162,1.477,0.153,1.065,0.378,0.241,429,132,429,132,330,132
0.158,1.892,0.164,1.413,0.485,0.31,429,330,429,330,330,264
0.159,1.49,0.154,1.195,0.393,0.259,429,198,429,198,330,132
0.157,1.197,0.155,0.89,0.315,0.2,429,33,429,33,330,33
0.167,1.806,0.198,1.182,0.439,0.297,429,198,429,198,330,264
0.157,1.254,0.178,0.889,0.31,0.226,429,33,429,33,330,66
0.166,1.084,0.159,0.886,0.289,0.199,429,33,429,33,330,0
0.17,1.636,0.177,1.134,0.406,0.277,429,165,429,165,330,198
0.153,1.467,0.153,1.133,0.381,0.253,429,165,429,165,330,132
0.151,1.376,0.154,1.017,0.345,0.227,429,99,429,99,330,99
0.15,1.17,0.16,0.89,0.298,0.205,429,33,429,33,330,33
0.16,1.359,0.161,1.064,0.357,0.228,429,132,429,132,330,99
0.154,1.294,0.162,1.071,0.344,0.232,429,132,429,132,330,66
0.149,1.176,0.16,0.944,0.309,0.207,429,66,429,66,330,33
0.165,1.62,0.157,1.124,0.404,0.252,429,165,429,165,330,198
0.156,1.627,0.157,1.217,0.415,0.259,429,198,429,198,330,198
0.166,1.341,0.164,1.005,0.347,0.217,429,99,429,99,330,99
0.162,1.593,0.171,1.003,0.38,0.258,429,99,429,99,330,198
0.171,1.677,0.167,1.062,0.403,0.263,429,132,429,132,330,231
0.178,1.198,0.152,1.005,0.321,0.216,429,99,429,99,330,33
0.152,1.231,0.165,0.901,0.309,0.206,429,33,429,33,330,66
0.151,1.123,0.152,0.881,0.289,0.225,429,33,429,33,330,0
0.164,1.407,0.159,1.179,0.38,0.25,429,198,429,198,330,99
0.156,1.41,0.153,0.947,0.347,0.227,429,66,429,66,330,132
0.154,1.68,0.155,1.072,0.403,0.265,429,132,429,132,330,231
0.175,1.442,0.161,1.071,0.367,0.239,429,132,429,132,330,132
0.155,1.294,0.154,1.074,0.345,0.233,429,132,429,132,330,66
0.157,1.659,0.179,1.193,0.415,0.269,429,198,429,198,330,198
0.158,1.455,0.156,1.127,0.379,0.24,429,165,429,165,330,132
0.173,1.354,0.176,1.006,0.358,0.218,429,99,429,99,330,99
0.171,1.454,0.162,1.125,0.38,0.241,429,165,429,165,330,132
0.163,1.287,0.153,1.006,0.336,0.232,429,99,429,99,330,66
0.158,1.386,0.157,1.076,0.373,0.239,429,132,429,132,330,99
0.161,1.639,0.173,1.182,0.415,0.27,429,198,429,198,330,198
0.16,1.419,0.152,1.005,0.355,0.228,429,99,429,99,330,132
0.15,1.243,0.153,0.947,0.321,0.206,429,66,429,66,330,66
0.16,1.251,0.152,0.944,0.324,0.208,429,66,429,66,330,66
0.155,1.248,0.155,0.885,0.309,0.221,429,33,429,33,330,66
0.157,1.788,0.166,1.123,0.444,0.277,429,165,429,165,330,264
0.167,1.153,0.153,0.904,0.298,0.195,429,33,429,33,330,33
0.158,1.264,0.154,1.002,0.333,0.216,429,99,429,99,330,66
0.175,1.868,0.186,1.36,0.477,0.324,429,297,429,297,330,264
0.153,1.246,0.152,0.97,0.324,0.206,429,66,429,66,330,66
0.151,1.088,0.15,0.88,0.298,0.196,429,33,429,33,330,0
0.15,1.151,0.17,0.894,0.297,0.194,429,33,429,33,330,33
0.153,1.405,0.152,1.135,0.367,0.252,429,165,429,165,330,99
0.16,1.375,0.153,1.065,0.364,0.233,429,132,429,132,330,99
0.152,1.304,0.171,1.09,0.356,0.232,429,132,429,132,330,66
0.164,1.319,0.153,1.08,0.348,0.255,429,132,429,132,330,66
0.149,1.255,0.166,0.886,0.313,0.208,429,33,429,33,330,66
0.164,1.281,0.172,1.008,0.335,0.216,429,99,429,99,330,66
0.157,1.761,0.162,1.121,0.417,0.313,429,165,429,165,330,231
0.184,1.366,0.156,1.006,0.364,0.227,429,99,429,99,330,99
0.159,1.28,0.17,1.008,0.349,0.216,429,99,429,99,330,66
0.173,1.328,0.155,0.971,0.332,0.218,429,66,429,66,330,99
0.157,1.152,0.149,0.887,0.298,0.195,429,33,429,33,330,33
0.167,1.154,0.151,0.892,0.298,0.195,429,33,429,33,330,33
0.157,1.446,0.159,1.004,0.356,0.254,429,99,429,99,330,132
0.152,1.174,0.156,0.947,0.311,0.206,429,66,429,66,330,33
0.15,1.153,0.162,0.889,0.297,0.196,429,33,429,33,330,33
0.156,1.193,0.165,0.953,0.317,0.205,429,66,429,66,330,33
0.165,1.177,0.169,0.955,0.31,0.205,429,66,429,66,330,33
0.153,1.185,0.15,0.943,0.309,0.216,429,66,429,66,330,33
0.15,1.15,0.156,0.885,0.298,0.195,429,33,429,33,330,33
0.241,1.088,0.15,0.92,0.286,0.195,429,33,429,33,330,0
0.15,1.183,0.15,0.884,0.297,0.199,429,33,429,33,330,33
0.152,1.15,0.16,0.886,0.298,0.195,429,33,429,33,330,33
0.164,1.193,0.152,0.961,0.309,0.205,429,66,429,66,330,33
0.165,1.166,0.166,0.885,0.297,0.212,429,33,429,33,330,33
0.148,0.576,0.149,0.368,0.132,0.077,99,66,99,66,99,99
0.169,0.737,0.162,0.768,0.214,0.154,99,297,99,297,99,99
0.155,0.874,0.162,0.946,0.279,0.173,99,396,99,396,99,132
0.16,0.692,0.152,0.478,0.171,0.098,99,132,99,132,99,132
0.152,1.117,0.153,0.842,0.285,0.167,99,330,99,330,99,264
0.159,0.733,0.163,0.593,0.191,0.12,99,198,99,198,99,132
0.147,0.405,0.149,0.299,0.097,0.057,99,33,99,33,99,33
0.153,1.104,0.168,0.611,0.258,0.164,99,198,99,198,99,264
0.154,0.492,0.17,0.303,0.11,0.077,99,33,99,33,99,66
0.152,0.323,0.145,0.294,0.085,0.056,99,33,99,33,99,0
0.152,0.879,0.154,0.535,0.204,0.132,99,165,99,165,99,198
0.162,0.714,0.148,0.534,0.179,0.111,99,165,99,165,99,132
0.146,0.601,0.167,0.419,0.143,0.088,99,99,99,99,99,99
0.146,0.41,0.149,0.3,0.098,0.066,99,33,99,33,99,33
0.147,0.61,0.152,0.474,0.156,0.088,99,132,99,132,99,99
0.149,0.542,0.161,0.494,0.144,0.089,99,132,99,132,99,66
0.147,0.426,0.15,0.361,0.109,0.07,99,66,99,66,99,33
0.156,0.853,0.161,0.534,0.203,0.111,99,165,99,165,99,198
0.156,0.878,0.168,0.601,0.215,0.121,99,198,99,198,99,198
0.16,0.597,0.153,0.421,0.144,0.077,99,99,99,99,99,99
0.158,0.834,0.158,0.416,0.179,0.11,99,99,99,99,99,198
0.153,0.924,0.157,0.48,0.202,0.124,99,132,99,132,99,231
0.177,0.446,0.147,0.434,0.119,0.077,99,99,99,99,99,33
0.15,0.484,0.151,0.302,0.108,0.067,99,33,99,33,99,66
0.163,0.339,0.148,0.296,0.086,0.056,99,33,99,33,99,0
0.148,0.654,0.148,0.592,0.179,0.111,99,198,99,198,99,99
0.157,0.657,0.148,0.359,0.144,0.088,99,66,99,66,99,132
0.18,0.923,0.17,0.478,0.201,0.121,99,132,99,132,99,231
0.152,0.688,0.15,0.477,0.167,0.099,99,132,99,132,99,132
0.158,0.538,0.155,0.475,0.143,0.09,99,132,99,132,99,66
0.148,0.879,0.179,0.598,0.218,0.121,99,198,99,198,99,198
0.146,0.703,0.159,0.534,0.179,0.102,99,165,99,165,99,132
0.153,0.585,0.155,0.417,0.145,0.077,99,99,99,99,99,99
0.163,0.703,0.156,0.533,0.178,0.099,99,165,99,165,99,132
0.145,0.526,0.162,0.419,0.131,0.09,99,99,99,99,99,66
0.145,0.611,0.15,0.478,0.156,0.088,99,132,99,132,99,99
0.149,0.9,0.158,0.593,0.219,0.141,99,198,99,198,99,198
0.145,0.67,0.148,0.417,0.156,0.088,99,99,99,99,99,132
0.145,0.492,0.148,0.361,0.12,0.066,99,66,99,66,99,66
0.152,0.495,0.157,0.357,0.123,0.066,99,66,99,66,99,66
0.144,0.49,0.163,0.299,0.108,0.077,99,33,99,33,99,66
0.15,1.017,0.158,0.537,0.225,0.132,99,165,99,165,99,264
0.146,0.402,0.149,0.301,0.096,0.056,99,33,99,33,99,33
0.162,0.514,0.174,0.42,0.132,0.077,99,99,99,99,99,66
0.154,1.109,0.151,0.771,0.273,0.176,99,297,99,297,99,264
0.147,0.492,0.153,0.361,0.12,0.067,99,66,99,66,99,66
0.146,0.323,0.148,0.293,0.084,0.057,99,33,99,33,99,0
0.149,0.401,0.149,0.301,0.098,0.056,99,33,99,33,99,33
0.152,0.637,0.168,0.537,0.17,0.102,99,165,99,165,99,99
0.159,0.609,0.15,0.478,0.157,0.088,99,132,99,132,99,99
0.154,0.556,0.162,0.489,0.147,0.092,99,132,99,132,99,66
0.16,0.551,0.147,0.478,0.143,0.1,99,132,99,132,99,66
0.142,0.48,0.146,0.299,0.109,0.066,99,33,99,33,99,66
0.144,0.514,0.151,0.419,0.132,0.077,99,99,99,99,99,66
0.146,0.97,0.152,0.537,0.213,0.155,99,165,99,165,99,231
0.157,0.602,0.153,0.423,0.147,0.088,99,99,99,99,99,99
0.165,0.517,0.148,0.416,0.132,0.08,99,99,99,99,99,66
0.168,0.574,0.154,0.361,0.132,0.077,99,66,99,66,99,99
0.141,0.4,0.147,0.301,0.097,0.056,99,33,99,33,99,33
0.146,0.402,0.146,0.302,0.099,0.056,99,33,99,33,99,33
0.146,0.693,0.149,0.417,0.156,0.1,99,99,99,99,99,132
0.142,0.421,0.147,0.358,0.108,0.066,99,66,99,66,99,33
0.157,0.416,0.147,0.302,0.112,0.056,99,33,99,33,99,33
0.144,0.422,0.147,0.36,0.108,0.067,99,66,99,66,99,33
0.145,0.422,0.148,0.36,0.108,0.067,99,66,99,66,99,33
0.144,0.435,0.146,0.358,0.108,0.081,99,66,99,66,99,33
0.149,0.399,0.158,0.302,0.097,0.056,99,33,99,33,99,33
0.144,0.322,0.146,0.293,0.085,0.055,99,33,99,33,99,0
0.152,0.399,0.156,0.302,0.096,0.056,99,33,99,33,99,33
0.143,0.402,0.16,0.3,0.097,0.056,99,33,99,33,99,33
0.146,0.421,0.154,0.361,0.109,0.066,99,66,99,66,99,33
0.153,0.4,0.155,0.299,0.097,0.056,99,33,99,33,99,33
0.152,0.706,0.155,0.709,0.202,0.14,66,297,66,297,99,99
0.179,0.839,0.158,0.887,0.25,0.163,66,396,66,396,99,132
0.163,0.68,0.158,0.419,0.155,0.087,66,132,66,132,99,132
0.154,1.108,0.152,0.78,0.287,0.151,66,330,66,330,99,264
0.151,0.712,0.16,0.536,0.181,0.108,66,198,66,198,99,132
0.15,0.38,0.154,0.241,0.085,0.045,66,33,66,33,99,33
0.155,1.026,0.171,0.534,0.23,0.139,66,198,66,198,99,264
0.163,0.472,0.15,0.241,0.098,0.065,66,33,66,33,99,66
0.155,0.305,0.146,0.235,0.073,0.047,66,33,66,33,99,0
0.144,0.852,0.148,0.475,0.192,0.119,66,165,66,165,99,198
0.145,0.691,0.149,0.478,0.167,0.099,66,165,66,165,99,132
0.143,0.575,0.148,0.357,0.132,0.076,66,99,66,99,99,99
0.143,0.386,0.147,0.24,0.085,0.055,66,33,66,33,99,33
0.145,0.587,0.149,0.416,0.143,0.077,66,132,66,132,99,99
0.146,0.522,0.148,0.417,0.132,0.078,66,132,66,132,99,66
0.145,0.402,0.149,0.299,0.097,0.056,66,66,66,66,99,33
0.159,0.837,0.15,0.501,0.192,0.097,66,165,66,165,99,198
0.146,0.851,0.149,0.534,0.203,0.108,66,198,66,198,99,198
0.146,0.569,0.15,0.36,0.132,0.068,66,99,66,99,99,99
0.15,0.806,0.152,0.371,0.167,0.097,66,99,66,99,99,198
0.164,0.899,0.157,0.419,0.189,0.108,66,132,66,132,99,231
0.144,0.423,0.149,0.358,0.108,0.065,66,99,66,99,99,33
0.156,0.461,0.151,0.257,0.097,0.055,66,33,66,33,99,66
0.143,0.301,0.161,0.241,0.073,0.045,66,33,66,33,99,0
0.148,0.629,0.153,0.535,0.168,0.097,66,198,66,198,99,99
0.145,0.649,0.151,0.302,0.132,0.077,66,66,66,66,99,132
0.159,0.903,0.17,0.426,0.194,0.11,66,132,66,132,99,231
0.161,0.67,0.159,0.416,0.159,0.088,66,132,66,132,99,132
0.151,0.519,0.15,0.432,0.132,0.078,66,132,66,132,99,66
0.177,0.859,0.16,0.539,0.201,0.11,66,198,66,198,99,198
0.15,0.685,0.152,0.477,0.172,0.087,66,165,66,165,99,132
0.151,0.565,0.153,0.367,0.132,0.066,66,99,66,99,99,99
0.152,0.683,0.155,0.482,0.169,0.088,66,165,66,165,99,132
0.149,0.509,0.152,0.357,0.123,0.077,66,99,66,99,99,66
0.166,0.597,0.155,0.419,0.155,0.076,66,132,66,132,99,99
0.153,0.861,0.181,0.548,0.204,0.118,66,198,66,198,99,198
0.147,0.657,0.146,0.358,0.144,0.076,66,99,66,99,99,132
0.144,0.472,0.156,0.3,0.109,0.055,66,66,66,66,99,66
0.162,0.474,0.149,0.322,0.109,0.057,66,66,66,66,99,66
0.159,0.468,0.147,0.241,0.097,0.066,66,33,66,33,99,66
0.149,1.042,0.154,0.488,0.227,0.132,66,165,66,165,99,264
0.152,0.376,0.146,0.24,0.085,0.045,66,33,66,33,99,33
0.151,0.491,0.147,0.358,0.12,0.065,66,99,66,99,99,66
0.158,1.095,0.153,0.727,0.261,0.164,66,297,66,297,99,264
0.146,0.47,0.167,0.299,0.109,0.055,66,66,66,66,99,66
0.143,0.3,0.145,0.235,0.074,0.044,66,33,66,33,99,0
0.145,0.382,0.175,0.256,0.089,0.044,66,33,66,33,99,33
0.149,0.608,0.147,0.476,0.157,0.087,66,165,66,165,99,99
0.147,0.589,0.148,0.418,0.144,0.079,66,132,66,132,99,99
0.145,0.518,0.147,0.416,0.131,0.077,66,132,66,132,99,66
0.161,0.524,0.148,0.421,0.132,0.087,66,132,66,132,99,66
0.143,0.458,0.148,0.24,0.097,0.056,66,33,66,33,99,66
0.148,0.492,0.164,0.359,0.121,0.066,66,99,66,99,99,66
0.167,0.945,0.154,0.479,0.203,0.142,66,165,66,165,99,231
0.145,0.601,0.147,0.358,0.141,0.077,66,99,66,99,99,99
0.146,0.527,0.147,0.377,0.141,0.065,66,99,66,99,99,66
0.144,0.553,0.148,0.301,0.12,0.066,66,66,66,66,99,99
0.158,0.375,0.147,0.241,0.084,0.045,66,33,66,33,99,33
0.146,0.398,0.15,0.243,0.106,0.044,66,33,66,33,99,33
0.153,0.674,0.152,0.358,0.146,0.087,66,99,66,99,99,132
0.147,0.402,0.15,0.312,0.097,0.055,66,66,66,66,99,33
0.146,0.376,0.154,0.241,0.086,0.044,66,33,66,33,99,33
0.146,0.399,0.149,0.299,0.097,0.055,66,66,66,66,99,33
0.149,0.4,0.166,0.317,0.097,0.056,66,66,66,66,99,33
0.146,0.413,0.15,0.299,0.097,0.066,66,66,66,66,99,33
0.144,0.379,0.149,0.242,0.086,0.045,66,33,66,33,99,33
0.186,0.305,0.151,0.248,0.075,0.045,66,33,66,33,99,0
0.147,0.377,0.15,0.241,0.086,0.044,66,33,66,33,99,33
0.147,0.386,0.151,0.242,0.085,0.044,66,33,66,33,99,33
0.149,0.437,0.149,0.299,0.097,0.055,66,66,66,66,99,33
0.147,0.376,0.151,0.244,0.085,0.045,66,33,66,33,99,33
0.17,1.016,0.156,1.302,0.34,0.245,297,396,297,396,99,132
0.184,0.835,0.16,0.84,0.238,0.172,297,132,297,132,99,132
0.18,1.248,0.164,1.195,0.354,0.233,297,330,297,330,99,264
0.165,0.885,0.16,0.956,0.269,0.19,297,198,297,198,99,132
0.163,0.546,0.151,0.663,0.17,0.126,297,33,297,33,99,33
0.162,1.21,0.155,0.944,0.31,0.225,297,198,297,198,99,264
0.15,0.645,0.147,0.651,0.19,0.146,297,33,297,33,99,66
0.149,0.464,0.147,0.645,0.155,0.128,297,33,297,33,99,0
0.152,1.028,0.151,0.9,0.272,0.204,297,165,297,165,99,198
0.161,0.869,0.154,0.886,0.266,0.18,297,165,297,165,99,132
0.151,0.737,0.159,0.779,0.217,0.156,297,99,297,99,99,99
0.146,0.571,0.145,0.669,0.171,0.14,297,33,297,33,99,33
0.178,0.747,0.16,0.839,0.226,0.157,297,132,297,132,99,99
0.166,0.696,0.16,0.83,0.214,0.173,297,132,297,132,99,66
0.16,0.562,0.166,0.726,0.178,0.137,297,66,297,66,99,33
0.16,0.998,0.168,0.886,0.273,0.184,297,165,297,165,99,198
0.179,1.022,0.15,0.97,0.285,0.19,297,198,297,198,99,198
0.149,0.73,0.149,0.782,0.214,0.149,297,99,297,99,99,99
0.151,0.969,0.16,0.771,0.248,0.178,297,99,297,99,99,198
0.151,1.066,0.152,0.838,0.274,0.19,297,132,297,132,99,231
0.174,0.592,0.145,0.768,0.197,0.148,297,99,297,99,99,33
0.17,0.628,0.147,0.653,0.183,0.134,297,33,297,33,99,66
0.147,0.469,0.155,0.659,0.154,0.13,297,33,297,33,99,0
0.149,0.794,0.15,0.948,0.249,0.18,297,198,297,198,99,99
0.159,0.806,0.148,0.71,0.227,0.156,297,66,297,66,99,132
0.166,1.065,0.151,0.848,0.272,0.191,297,132,297,132,99,231
0.157,0.834,0.167,0.829,0.236,0.172,297,132,297,132,99,132
0.181,0.704,0.163,0.84,0.238,0.158,297,132,297,132,99,66
0.154,1.017,0.151,0.96,0.283,0.19,297,198,297,198,99,198
0.167,0.841,0.172,0.888,0.249,0.169,297,165,297,165,99,132
0.164,0.752,0.164,0.768,0.214,0.15,297,99,297,99,99,99
0.152,0.84,0.15,0.9,0.249,0.167,297,165,297,165,99,132
0.154,0.671,0.152,0.791,0.205,0.16,297,99,297,99,99,66
0.161,0.744,0.166,0.83,0.224,0.156,297,132,297,132,99,99
0.168,1.028,0.17,0.947,0.289,0.199,297,198,297,198,99,198
0.167,0.807,0.154,0.77,0.225,0.156,297,99,297,99,99,132
0.151,0.644,0.151,0.723,0.2,0.135,297,66,297,66,99,66
0.161,0.633,0.164,0.715,0.19,0.135,297,66,297,66,99,66
0.154,0.63,0.155,0.651,0.177,0.145,297,33,297,33,99,66
0.213,1.158,0.168,0.888,0.295,0.203,297,165,297,165,99,264
0.151,0.54,0.151,0.651,0.168,0.124,297,33,297,33,99,33
0.16,0.652,0.149,0.769,0.202,0.145,297,99,297,99,99,66
0.156,1.246,0.166,1.143,0.342,0.244,297,297,297,297,99,264
0.166,0.634,0.148,0.715,0.189,0.136,297,66,297,66,99,66
0.152,0.465,0.146,0.648,0.155,0.125,297,33,297,33,99,0
0.147,0.552,0.145,0.655,0.166,0.124,297,33,297,33,99,33
0.177,0.77,0.146,0.885,0.236,0.167,297,165,297,165,99,99
0.157,0.748,0.15,0.826,0.225,0.156,297,132,297,132,99,99
0.16,0.68,0.148,0.827,0.213,0.158,297,132,297,132,99,66
0.171,0.688,0.147,0.834,0.213,0.169,297,132,297,132,99,66
0.151,0.618,0.149,0.651,0.178,0.134,297,33,297,33,99,66
0.152,0.656,0.159,0.794,0.202,0.145,297,99,297,99,99,66
0.15,1.106,0.167,0.889,0.283,0.225,297,165,297,165,99,231
0.156,0.734,0.151,0.771,0.213,0.156,297,99,297,99,99,99
0.157,0.655,0.15,0.775,0.202,0.145,297,99,297,99,99,66
0.157,0.71,0.16,0.712,0.201,0.145,297,66,297,66,99,99
0.151,0.541,0.149,0.653,0.167,0.124,297,33,297,33,99,33
0.15,0.541,0.153,0.65,0.166,0.124,297,33,297,33,99,33
0.161,0.828,0.156,0.771,0.225,0.166,297,99,297,99,99,132
0.153,0.575,0.156,0.722,0.18,0.136,297,66,297,66,99,33
0.159,0.537,0.162,0.654,0.166,0.124,297,33,297,33,99,33
0.148,0.56,0.148,0.712,0.178,0.135,297,66,297,66,99,33
0.155,0.563,0.147,0.712,0.178,0.135,297,66,297,66,99,33
0.156,0.574,0.147,0.712,0.178,0.146,297,66,297,66,99,33
0.146,0.537,0.147,0.65,0.166,0.124,297,33,297,33,99,33
0.147,0.463,0.146,0.645,0.155,0.125,297,33,297,33,99,0
0.147,0.537,0.148,0.666,0.166,0.124,297,33,297,33,99,33
0.147,0.54,0.175,0.657,0.166,0.124,297,33,297,33,99,33
0.149,0.564,0.153,0.709,0.177,0.137,297,66,297,66,99,33
0.154,0.543,0.145,0.655,0.166,0.127,297,33,297,33,99,33
0.155,0.962,0.16,1.002,0.288,0.192,396,132,396,132,132,132
0.157,1.382,0.153,1.354,0.402,0.257,396,330,396,330,132,264
0.154,1.008,0.159,1.12,0.309,0.215,396,198,396,198,132,132
0.154,0.688,0.151,0.828,0.216,0.148,396,33,396,33,132,33
0.166,1.326,0.159,1.124,0.356,0.245,396,198,396,198,132,264
0.154,0.764,0.175,0.827,0.227,0.173,396,33,396,33,132,66
0.168,0.607,0.149,0.835,0.203,0.152,396,33,396,33,132,0
0.157,1.157,0.18,1.061,0.319,0.24,396,165,396,165,132,198
0.166,0.994,0.149,1.089,0.297,0.205,396,165,396,165,132,132
0.151,0.881,0.149,0.944,0.265,0.182,396,99,396,99,132,99
0.153,0.683,0.151,0.833,0.214,0.163,396,33,396,33,132,33
0.162,0.889,0.149,1.003,0.273,0.193,396,132,396,132,132,99
0.152,0.816,0.163,1.02,0.266,0.183,396,132,396,132,132,66
0.15,0.709,0.146,0.885,0.226,0.165,396,66,396,66,132,33
0.17,1.137,0.155,1.078,0.324,0.215,396,165,396,165,132,198
0.155,1.19,0.155,1.141,0.332,0.217,396,198,396,198,132,198
0.172,0.854,0.165,0.943,0.261,0.17,396,99,396,99,132,99
0.166,1.136,0.16,0.958,0.303,0.231,396,99,396,99,132,198
0.17,1.216,0.169,1.041,0.326,0.218,396,132,396,132,132,231
